Lead ID,First Name,Last Name,Email,Phone,Location,Group Name,Group URL,Member Count,Category,Engagement Score,Lead Score,Interests,Last Active,Extracted Date
lead_1755462326604_53,"Naomi","Gordon",naomi.gordon@aol.com,+1-941-185-2562,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",51,13,"Hebrew",2024-09-19T04:54:21.970Z,2025-08-17T20:25:26.604Z
lead_1755462326604_54,"Joshua","Goldman",joshua.goldman@yahoo.com,+1-305-186-6785,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",30,23,"Community Events; Israel",2025-07-11T11:23:00.004Z,2025-08-17T20:25:26.604Z
lead_1755462326604_55,"Daniel","Goldman",daniel.goldman@aol.com,+1-772-168-6611,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",23,63,"Networking; Hebrew",2024-12-14T18:19:51.986Z,2025-08-17T20:25:26.604Z
lead_1755462326604_56,"Daniel","Stein",daniel.stein@gmail.com,+1-772-755-7095,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",41,3,"Jewish Culture",2024-07-05T14:56:57.953Z,2025-08-17T20:25:26.604Z
lead_1755462326604_57,"Aaron","Klein",aaron.klein@gmail.com,+1-239-862-8500,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",16,8,"Jewish Culture",2024-09-24T06:57:27.088Z,2025-08-17T20:25:26.604Z
lead_1755462326604_58,"Hannah","Silver",hannah.silver@aol.com,+1-954-648-8460,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",64,84,"Jewish Culture",2024-03-24T10:27:04.168Z,2025-08-17T20:25:26.604Z
lead_1755462326604_59,"Daniel","Davis",daniel.davis@yahoo.com,+1-850-434-4221,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",60,82,"Networking; Israel",2024-01-16T01:30:52.615Z,2025-08-17T20:25:26.604Z
lead_1755462326604_60,"Benjamin","Stein",benjamin.stein@hotmail.com,+1-754-821-2970,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",56,41,"Hebrew",2024-10-05T21:10:30.867Z,2025-08-17T20:25:26.604Z
lead_1755462326604_61,"Naomi","Davis",naomi.davis@hotmail.com,+1-941-818-4533,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",38,99,"Networking; Jewish Culture; Community Events",2024-02-27T00:47:11.385Z,2025-08-17T20:25:26.604Z
lead_1755462326604_62,"Daniel","Cohen",daniel.cohen@aol.com,+1-754-373-3033,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",17,19,"Israel; Jewish Culture",2024-02-03T10:44:48.930Z,2025-08-17T20:25:26.604Z
lead_1755462326604_63,"Samuel","Friedman",samuel.friedman@aol.com,+1-863-851-1214,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",69,77,"Community Events; Hebrew",2025-02-19T07:06:51.535Z,2025-08-17T20:25:26.604Z
lead_1755462326604_64,"Aaron","Friedman",aaron.friedman@hotmail.com,+1-941-159-2134,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",10,77,"Hebrew; Israel",2025-01-16T22:55:55.878Z,2025-08-17T20:25:26.604Z
lead_1755462326604_65,"Daniel","Weiss",daniel.weiss@aol.com,+1-561-591-7486,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",81,15,"Jewish Culture",2024-09-05T10:01:27.974Z,2025-08-17T20:25:26.604Z
lead_1755462326604_66,"Sarah","Goldberg",sarah.goldberg@gmail.com,+1-239-954-7211,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",26,37,"Hebrew",2024-01-02T15:08:12.957Z,2025-08-17T20:25:26.604Z
lead_1755462326604_67,"Naomi","Katz",naomi.katz@hotmail.com,+1-954-525-7551,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",69,76,"Networking",2024-04-28T03:05:31.932Z,2025-08-17T20:25:26.604Z
lead_1755462326604_68,"Ruth","Katz",ruth.katz@yahoo.com,+1-772-734-6354,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",89,8,"Community Events",2025-01-03T14:46:29.183Z,2025-08-17T20:25:26.604Z
lead_1755462326604_69,"Benjamin","Gordon",benjamin.gordon@hotmail.com,+1-305-735-6216,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",27,34,"Networking; Community Events",2024-12-07T21:23:03.721Z,2025-08-17T20:25:26.604Z
lead_1755462326604_70,"Rebecca","Gordon",rebecca.gordon@hotmail.com,+1-239-962-4985,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",5,38,"Israel",2024-12-07T20:49:51.190Z,2025-08-17T20:25:26.604Z
lead_1755462326604_71,"Esther","Greenberg",esther.greenberg@gmail.com,+1-772-330-3103,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",66,14,"Jewish Culture; Hebrew",2025-06-20T14:52:06.425Z,2025-08-17T20:25:26.604Z
lead_1755462326604_72,"Hannah","Katz",hannah.katz@hotmail.com,+1-786-537-4954,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",77,61,"Israel; Community Events; Networking",2024-05-16T15:09:43.595Z,2025-08-17T20:25:26.604Z
lead_1755462326604_73,"Esther","Schwartz",esther.schwartz@hotmail.com,+1-772-363-5266,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",77,73,"Community Events; Networking",2024-09-26T10:01:18.744Z,2025-08-17T20:25:26.604Z
lead_1755462326604_74,"Leah","Levy",leah.levy@gmail.com,+1-850-203-7415,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",61,14,"Community Events; Jewish Culture",2024-09-19T20:37:26.548Z,2025-08-17T20:25:26.604Z
lead_1755462326604_75,"Joshua","Goldman",joshua.goldman@outlook.com,+1-772-827-3928,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",71,66,"Israel; Community Events",2024-12-16T17:42:08.047Z,2025-08-17T20:25:26.604Z
lead_1755462326604_76,"Michael","Goldberg",michael.goldberg@yahoo.com,+1-954-936-5054,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",19,50,"Israel; Networking",2024-01-15T22:30:58.709Z,2025-08-17T20:25:26.604Z
lead_1755462326604_77,"Aaron","Miller",aaron.miller@aol.com,+1-863-592-5290,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",66,73,"Israel; Jewish Culture; Community Events",2024-02-08T00:25:57.944Z,2025-08-17T20:25:26.604Z
lead_1755462326604_78,"Leah","Stein",leah.stein@aol.com,+1-305-950-6460,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",17,9,"Hebrew",2024-12-19T13:32:21.131Z,2025-08-17T20:25:26.604Z
lead_1755462326604_79,"Rachel","Shapiro",rachel.shapiro@yahoo.com,+1-305-872-8680,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",3,25,"Community Events; Hebrew",2024-07-03T21:54:49.923Z,2025-08-17T20:25:26.604Z
lead_1755462326604_80,"Samuel","Schwartz",samuel.schwartz@outlook.com,+1-850-443-8525,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",58,77,"Israel",2025-01-03T06:57:09.912Z,2025-08-17T20:25:26.604Z
lead_1755462326604_81,"Benjamin","Goldman",benjamin.goldman@aol.com,+1-954-984-7106,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",12,26,"Israel; Networking",2025-06-16T19:12:02.974Z,2025-08-17T20:25:26.604Z
lead_1755462326604_82,"Samuel","Davis",samuel.davis@hotmail.com,+1-850-970-2821,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",75,44,"Community Events; Hebrew",2024-08-02T15:49:46.069Z,2025-08-17T20:25:26.604Z
lead_1755462326604_83,"Esther","Klein",esther.klein@aol.com,+1-954-265-2910,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",89,47,"Networking",2024-09-11T08:13:33.669Z,2025-08-17T20:25:26.604Z
lead_1755462326604_84,"Rachel","Friedman",rachel.friedman@yahoo.com,+1-754-138-1658,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",26,76,"Israel",2024-04-20T15:59:31.978Z,2025-08-17T20:25:26.604Z
lead_1755462326604_85,"Aaron","Weinstein",aaron.weinstein@yahoo.com,+1-754-640-6983,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",94,46,"Networking; Jewish Culture; Community Events",2024-01-24T10:39:17.131Z,2025-08-17T20:25:26.604Z
lead_1755462326604_86,"Esther","Klein",esther.klein@yahoo.com,+1-239-126-3466,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",49,38,"Hebrew",2024-06-06T11:13:18.423Z,2025-08-17T20:25:26.604Z
lead_1755462326604_87,"Deborah","Berger",deborah.berger@aol.com,+1-754-408-4157,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",31,70,"Israel; Networking",2024-07-13T05:54:58.387Z,2025-08-17T20:25:26.604Z
lead_1755462326604_88,"Esther","Schwartz",esther.schwartz@outlook.com,+1-772-840-2042,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",16,53,"Networking; Community Events",2024-11-13T13:56:33.485Z,2025-08-17T20:25:26.604Z
lead_1755462326604_89,"Michael","Shapiro",michael.shapiro@hotmail.com,+1-754-827-5520,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",98,56,"Hebrew",2024-08-30T01:13:50.231Z,2025-08-17T20:25:26.604Z
lead_1755462326604_90,"Esther","Berger",esther.berger@gmail.com,+1-239-776-6095,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",49,68,"Hebrew; Networking",2024-09-20T05:27:00.355Z,2025-08-17T20:25:26.604Z
lead_1755462326604_91,"Jonathan","Goldman",jonathan.goldman@gmail.com,+1-954-293-3129,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",61,95,"Community Events",2024-09-15T13:33:40.474Z,2025-08-17T20:25:26.604Z
lead_1755462326604_92,"Aaron","Davis",aaron.davis@aol.com,+1-786-586-4341,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",24,89,"Israel; Networking",2024-07-09T10:18:17.495Z,2025-08-17T20:25:26.604Z
lead_1755462326604_93,"Aaron","Stein",aaron.stein@gmail.com,+1-239-166-3664,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",5,39,"Community Events; Jewish Culture",2025-06-21T00:35:21.036Z,2025-08-17T20:25:26.604Z
lead_1755462326604_94,"Samuel","Berger",samuel.berger@aol.com,+1-786-115-8083,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",86,48,"Jewish Culture",2025-03-12T10:41:15.118Z,2025-08-17T20:25:26.604Z
lead_1755462326604_95,"Rebecca","Schwartz",rebecca.schwartz@yahoo.com,+1-850-651-5144,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",61,57,"Jewish Culture; Community Events",2024-07-30T17:58:21.219Z,2025-08-17T20:25:26.604Z
lead_1755462326604_96,"Rebecca","Stein",rebecca.stein@hotmail.com,+1-772-513-3691,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",54,83,"Hebrew",2024-01-14T18:38:18.585Z,2025-08-17T20:25:26.604Z
lead_1755462326604_97,"Rachel","Roth",rachel.roth@gmail.com,+1-772-717-5975,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",99,36,"Networking; Hebrew; Israel",2025-07-04T14:02:40.339Z,2025-08-17T20:25:26.604Z
lead_1755462326604_98,"Jonathan","Davis",jonathan.davis@outlook.com,+1-772-988-3952,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",81,80,"Community Events; Jewish Culture",2024-12-24T03:50:57.982Z,2025-08-17T20:25:26.604Z
lead_1755462326604_99,"Naomi","Klein",naomi.klein@outlook.com,+1-850-694-3313,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",40,97,"Community Events; Israel",2025-08-11T19:50:23.652Z,2025-08-17T20:25:26.604Z
lead_1755462326604_100,"Naomi","Weiss",naomi.weiss@yahoo.com,+1-772-640-6967,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",22,86,"Hebrew",2024-09-03T17:08:11.766Z,2025-08-17T20:25:26.604Z
lead_1755462326604_101,"Naomi","Schwartz",naomi.schwartz@aol.com,+1-305-913-6902,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",20,41,"Jewish Culture",2024-10-05T17:06:22.544Z,2025-08-17T20:25:26.604Z
lead_1755462326604_102,"Naomi","Davis",naomi.davis@yahoo.com,+1-954-729-4268,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",95,86,"Networking; Hebrew",2024-03-06T10:27:57.285Z,2025-08-17T20:25:26.604Z
lead_1755462326604_103,"Naomi","Stein",naomi.stein@aol.com,+1-305-709-6597,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",87,90,"Hebrew",2024-09-14T04:19:16.026Z,2025-08-17T20:25:26.604Z
lead_1755462326604_104,"Joshua","Schwartz",joshua.schwartz@aol.com,+1-863-417-2487,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",88,11,"Community Events",2024-05-11T23:37:37.073Z,2025-08-17T20:25:26.604Z
lead_1755462326604_105,"Esther","Goldman",esther.goldman@aol.com,+1-754-916-1950,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",55,45,"Israel",2025-01-16T16:16:23.503Z,2025-08-17T20:25:26.604Z
lead_1755462326604_106,"Deborah","Greenberg",deborah.greenberg@outlook.com,+1-305-289-7416,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",32,4,"Jewish Culture; Hebrew",2024-04-29T08:44:04.172Z,2025-08-17T20:25:26.604Z
lead_1755462326604_107,"Esther","Weiss",esther.weiss@hotmail.com,+1-239-915-6044,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",43,6,"Community Events",2025-05-27T00:28:03.950Z,2025-08-17T20:25:26.604Z
lead_1755462326604_108,"Benjamin","Gordon",benjamin.gordon@outlook.com,+1-239-347-6775,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",5,84,"Hebrew",2024-05-12T00:52:25.861Z,2025-08-17T20:25:26.604Z
lead_1755462326604_109,"Deborah","Klein",deborah.klein@gmail.com,+1-754-529-8148,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",98,30,"Hebrew; Jewish Culture",2025-03-18T05:54:26.880Z,2025-08-17T20:25:26.604Z
lead_1755462326604_110,"Rebecca","Levy",rebecca.levy@hotmail.com,+1-850-519-9825,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",35,89,"Israel; Community Events; Networking",2024-08-09T04:35:07.809Z,2025-08-17T20:25:26.604Z
lead_1755462326604_111,"Hannah","Shapiro",hannah.shapiro@aol.com,+1-786-992-8875,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",30,99,"Jewish Culture",2024-10-11T21:29:01.107Z,2025-08-17T20:25:26.604Z
lead_1755462326604_112,"Michael","Shapiro",michael.shapiro@outlook.com,+1-954-212-7639,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",23,12,"Community Events; Israel",2024-07-29T07:49:31.127Z,2025-08-17T20:25:26.604Z
lead_1755462326604_113,"Aaron","Schwartz",aaron.schwartz@outlook.com,+1-305-346-1532,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",100,37,"Hebrew",2025-02-25T15:16:50.680Z,2025-08-17T20:25:26.604Z
lead_1755462326604_114,"Benjamin","Davis",benjamin.davis@gmail.com,+1-305-820-7767,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",54,54,"Hebrew",2025-08-15T03:19:36.165Z,2025-08-17T20:25:26.604Z
lead_1755462326604_115,"Benjamin","Gordon",benjamin.gordon@outlook.com,+1-239-895-3431,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",66,59,"Israel; Community Events; Jewish Culture",2024-11-21T19:32:55.964Z,2025-08-17T20:25:26.604Z
lead_1755462326604_116,"Rebecca","Weiss",rebecca.weiss@aol.com,+1-772-637-7418,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",81,12,"Hebrew",2024-04-04T10:07:30.906Z,2025-08-17T20:25:26.604Z
lead_1755462326604_117,"Joseph","Weiss",joseph.weiss@aol.com,+1-305-333-5130,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",45,35,"Israel",2025-03-19T13:57:21.813Z,2025-08-17T20:25:26.604Z
lead_1755462326604_118,"Deborah","Weiss",deborah.weiss@gmail.com,+1-786-172-2446,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",95,21,"Community Events",2024-04-10T00:49:04.498Z,2025-08-17T20:25:26.604Z
lead_1755462326604_119,"Naomi","Klein",naomi.klein@yahoo.com,+1-941-925-2946,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",67,93,"Networking",2025-01-02T17:44:48.593Z,2025-08-17T20:25:26.604Z
lead_1755462326604_120,"Leah","Davis",leah.davis@yahoo.com,+1-850-885-9679,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",71,7,"Jewish Culture",2024-01-07T20:21:31.398Z,2025-08-17T20:25:26.604Z
lead_1755462326604_121,"Ruth","Weinstein",ruth.weinstein@outlook.com,+1-954-609-3406,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",89,75,"Networking; Hebrew",2025-05-03T22:28:22.370Z,2025-08-17T20:25:26.604Z
lead_1755462326604_122,"Daniel","Berger",daniel.berger@gmail.com,+1-863-264-7373,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",50,82,"Hebrew",2025-03-23T23:38:17.505Z,2025-08-17T20:25:26.604Z
lead_1755462326604_123,"Esther","Gordon",esther.gordon@outlook.com,+1-754-657-8267,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",75,28,"Israel",2024-02-29T23:32:00.211Z,2025-08-17T20:25:26.604Z
lead_1755462326604_124,"Ruth","Berger",ruth.berger@yahoo.com,+1-754-704-6407,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",42,69,"Community Events; Jewish Culture",2025-05-02T00:05:42.440Z,2025-08-17T20:25:26.604Z
lead_1755462326604_125,"Jacob","Rosenberg",jacob.rosenberg@yahoo.com,+1-772-764-1704,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",86,99,"Networking",2025-02-23T13:04:40.637Z,2025-08-17T20:25:26.604Z
lead_1755462326604_126,"Rachel","Rosenberg",rachel.rosenberg@gmail.com,+1-954-757-1520,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",70,81,"Networking; Israel; Community Events",2025-07-10T12:34:16.411Z,2025-08-17T20:25:26.604Z
lead_1755462326604_127,"Esther","Katz",esther.katz@outlook.com,+1-850-308-7415,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",100,62,"Israel",2024-02-26T14:52:57.372Z,2025-08-17T20:25:26.604Z
lead_1755462326604_128,"Benjamin","Cohen",benjamin.cohen@yahoo.com,+1-305-501-7203,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",63,82,"Community Events; Networking",2025-08-11T10:10:08.031Z,2025-08-17T20:25:26.604Z
lead_1755462326604_129,"Hannah","Klein",hannah.klein@aol.com,+1-239-124-1303,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",85,21,"Hebrew; Jewish Culture",2024-02-23T11:55:41.808Z,2025-08-17T20:25:26.604Z
lead_1755462326604_130,"Benjamin","Silver",benjamin.silver@hotmail.com,+1-754-234-6379,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",23,2,"Networking; Community Events",2024-02-24T21:20:26.824Z,2025-08-17T20:25:26.604Z
lead_1755462326604_131,"Jonathan","Davis",jonathan.davis@hotmail.com,+1-305-439-1578,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",98,33,"Community Events; Jewish Culture",2024-11-18T18:09:46.829Z,2025-08-17T20:25:26.604Z
lead_1755462326604_132,"Joshua","Stein",joshua.stein@gmail.com,+1-941-805-6979,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",88,59,"Israel; Community Events",2024-11-25T03:18:34.413Z,2025-08-17T20:25:26.604Z
lead_1755462326604_133,"Aaron","Greenberg",aaron.greenberg@outlook.com,+1-239-912-1315,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",56,33,"Networking",2025-05-10T17:09:37.359Z,2025-08-17T20:25:26.604Z
lead_1755462326604_134,"Deborah","Weinstein",deborah.weinstein@hotmail.com,+1-754-185-9139,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",51,100,"Community Events",2024-02-15T17:18:47.136Z,2025-08-17T20:25:26.604Z
lead_1755462326604_135,"Rebecca","Klein",rebecca.klein@gmail.com,+1-305-416-6466,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",43,84,"Jewish Culture; Networking",2024-09-18T06:50:04.364Z,2025-08-17T20:25:26.604Z
lead_1755462326604_136,"Michael","Schwartz",michael.schwartz@yahoo.com,+1-305-553-7518,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",60,18,"Networking",2024-09-23T12:18:01.532Z,2025-08-17T20:25:26.604Z
lead_1755462326604_137,"Hannah","Goldman",hannah.goldman@hotmail.com,+1-772-984-5650,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",68,42,"Hebrew",2024-06-07T22:35:50.926Z,2025-08-17T20:25:26.604Z
lead_1755462326604_138,"David","Davis",david.davis@hotmail.com,+1-863-615-6467,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",37,79,"Israel",2025-01-01T15:18:09.999Z,2025-08-17T20:25:26.604Z
lead_1755462326604_139,"Daniel","Gordon",daniel.gordon@hotmail.com,+1-754-550-9457,"Portugal","ישראלים בפורטוגל Israelenses em Portugal🇵🇹",https://www.facebook.com/groups/167603197277410/,42000,"Israeli Community",91,97,"Networking; Israel; Community Events",2024-04-03T22:40:59.033Z,2025-08-17T20:25:26.604Z
